Open,Close,High,Low
2.540698170085146,2.5407759367596268,2.5409171177175254,2.5405701543177366
2.540883091579622,2.540997677523004,2.5411182273377255,2.5407945457286196
2.540938568027965,2.541053112713848,2.5411730754159616,2.5408506435813405
2.541068046214151,2.541182494607891,2.5413193697226077,2.5409815720822846
2.5410865383635985,2.5412009730048393,2.5413193697226077,2.5410002713665247
2.5410495540647036,2.541145537813995,2.541264521644371,2.540944173513804
2.5410125366257557,2.541108547904692,2.541227923494198,2.5409067414340614
2.5409940444763075,2.541090069507744,2.5412096408014526,2.5408880421498212
2.5409755523268602,2.541053112713848,2.541191358108707,2.5408506435813405
2.5406611857862504,2.5407574583626786,2.540880552332035,2.5405514550334964
2.540494723301169,2.5405911196747395,2.540715975332643,2.5403831279640716
2.5403837704044836,2.5404617708961026,2.5406062791761705,2.5402522329743897
2.5404762311517217,2.5405911196747395,2.540715975332643,2.5403831279640716
2.540457739002274,2.5405541628808432,2.5406794099471526,2.5403457293955913
2.5405687250390123,2.5406835447748866,2.5408257042537983,2.540476657896535
2.540735154384041,2.5408498503474193,2.5409902484885074,2.5406449514546976
2.5409570601774125,2.541071591110796,2.5412096408014526,2.540869342865581
2.540938568027965,2.5410346343169,2.5411547927232165,2.5408319442971004
2.5409570601774125,2.541071591110796,2.5412096408014526,2.540869342865581
2.5411050305130463,2.5412194514017874,2.5413559351080988,2.5410189706507653
2.5411050305130463,2.5412009730048393,2.5413193697226077,2.5410002713665247
2.5410495540647036,2.5411270263016403,2.541264521644371,2.5409254407183015
2.5409570601774125,2.541053112713848,2.5411730754159616,2.5408506435813405
2.540827615131279,2.5409237639352114,2.5410450965667435,2.5407197485916586
2.5408091229818317,2.5409237639352114,2.541063379259489,2.5407197485916586
2.5408091229818317,2.540886807141315,2.541026813873998,2.5406823500231783
2.5407536465334886,2.5408498503474193,2.540971965795762,2.5406449514546976
2.5410495540647036,2.541164016210943,2.5412828043371167,2.5409628727980444
2.541068046214151,2.541182494607891,2.5413010870298622,2.5409815720822846
2.5410125366257557,2.541108547904692,2.541227923494198,2.5409067414340614
2.5409755523268602,2.541071591110796,2.541191358108707,2.540869342865581
2.5411420148119417,2.5412564081956837,2.5413925004935893,2.5410563692192456
2.541215983409732,2.5413303217834757,2.541447348571826,2.5411311663562066
2.541271459858075,2.54138575697432,2.5415021966500624,2.5411872642089275
2.541271459858075,2.54138575697432,2.5415021966500624,2.5411872642089275
2.541271459858075,2.54138575697432,2.5415021966500624,2.5411872642089275
2.5410865383635985,2.541182494607891,2.5413010870298622,2.5409815720822846
2.5408645994301744,2.5409607207291076,2.5410816619522345,2.5407571471601393
2.5409570601774125,2.541071591110796,2.541191358108707,2.540869342865581
2.541215983409732,2.5413303217834757,2.541447348571826,2.5411311663562066
2.541363920605313,2.5414781489590603,2.5415936101137895,2.541280760630129
2.5414748735019987,2.5415890193407487,2.541703306270262,2.541392956335571
2.5414748735019987,2.541552062546853,2.5416850235775166,2.54135555776709
2.541419397053656,2.5415151057529566,2.5416301754992805,2.5413181591986094
2.541345428455865,2.541441192165164,2.5415570447282985,2.5412433620616484
2.5412899520075225,2.54138575697432,2.5415021966500624,2.5411872642089275
2.541345428455865,2.541459670562112,2.5415936101137895,2.5412620613458885
2.541345428455865,2.541459670562112,2.5415936101137895,2.5412620613458885
2.541345428455865,2.541441192165164,2.5415570447282985,2.5412433620616484
2.541326936306418,2.541422713768216,2.541538762035553,2.541224662777408
2.541215983409732,2.5413118433865276,2.5414290658790804,2.5411124670719665
2.541252967708627,2.541367278577372,2.541483913957317,2.5411685649246873
2.5412899520075225,2.5414042353712682,2.5415204793428074,2.5412059634931676
2.541215983409732,2.5413118433865276,2.5414290658790804,2.5411124670719665
2.5411974912602844,2.5413118433865276,2.5414656312645714,2.5411124670719665
2.5411974912602844,2.5412933649895795,2.541447348571826,2.5410937677877263
2.541160506961389,2.5412379297987355,2.5413742178008443,2.5410376699350055
2.541215983409732,2.5413303217834757,2.541483913957317,2.5411311663562066
2.5412899520075225,2.5414042353712682,2.541538762035553,2.5412059634931676
2.54123447555918,2.5413303217834757,2.541447348571826,2.5411311663562066
2.541345428455865,2.541459670562112,2.5415936101137895,2.5412620613458885
2.541585859538737,2.541699922837844,2.541813035191417,2.5415051855522743
2.541789273182661,2.541903185204273,2.5420324275043624,2.5417108776789172
2.541789273182661,2.5418847068073247,2.5419958621188714,2.541692178394677
2.5420296711254804,2.542143404364598,2.542251819817308,2.541953968374041
2.5420296711254804,2.542143404364598,2.542251819817308,2.541953968374041
2.5420481632749277,2.5421618827615458,2.5422701352747357,2.541972667658281
2.5420481632749277,2.5421618827615458,2.5422701352747357,2.541972667658281
2.5418262574815564,2.541921663601221,2.5420324275043624,2.5417295769631574
2.5418077653321087,2.541921663601221,2.542050710197108,2.5417295769631574
2.541900226079347,2.5420140555859616,2.54212384096809,2.541823073384359
2.541844749631004,2.541940141998169,2.542050710197108,2.5417482762473975
2.5416783202859756,2.5417738364256364,2.541886165962399,2.5415799826892354
2.541752288883766,2.5418662284103766,2.5419775794261263,2.5416734791104365
2.5418077653321087,2.541921663601221,2.5420689928898534,2.5417295769631574
2.5420111789760327,2.54212492596765,2.5422335371245626,2.5419352690898007
2.5419741946771373,2.5420694907768056,2.542178689046326,2.5418791712370794
2.5419557025276895,2.5420510123798574,2.5421604063535805,2.5418604719528393
2.541863241780452,2.541958620395117,2.5420689928898534,2.541766975531638
2.541789273182661,2.5418847068073247,2.5419958621188714,2.541692178394677
2.5417707810332133,2.5418662284103766,2.5419958621188714,2.5416734791104365
2.54164133598708,2.54173687963174,2.5418496005769082,2.5415425841207546
2.5414748735019987,2.541570540943801,2.5416850235775166,2.5413742570513302
2.5415303499503414,2.541644454531593,2.541776469805926,2.5414490541882913
2.541456381352551,2.5415335841499047,2.541666740884771,2.5413368584828495
2.541511857800894,2.541625976134645,2.541739871655753,2.541430354904051
2.5414933656514465,2.541570540943801,2.541703306270262,2.5413742570513302
2.541345428455865,2.541422713768216,2.5415570447282985,2.541224662777408
2.5410125366257557,2.541108547904692,2.541227923494198,2.5409067414340614
2.5409755523268602,2.541071591110796,2.541191358108707,2.540869342865581
2.5409570601774125,2.541071591110796,2.541191358108707,2.540869342865581
2.5408645994301744,2.5409422423321595,2.5410816619522345,2.540738447875899
2.5408645994301744,2.5409791991260557,2.5411182273377255,2.5407758464443795
2.5410125366257557,2.5411270263016403,2.5412462389516257,2.5409254407183015
2.540735154384041,2.540831371950471,2.5409536831030164,2.5406262521704575
2.540457739002274,2.5405541628808432,2.5406794099471526,2.5403457293955913
2.5405132485906696,2.540628109584042,2.5407525734828167,2.5404205600438146
2.5406611857862504,2.5407759367596268,2.5409171177175254,2.5405701543177366
2.5407536465334886,2.540868328744367,2.5409902484885074,2.5406636507389377
2.5408461072807267,2.5409607207291076,2.54109994464498,2.5407571471601393
2.5409755523268602,2.541090069507744,2.5412096408014526,2.5408880421498212
2.540735154384041,2.540831371950471,2.5409536831030164,2.5406262521704575
2.5407166622345936,2.540812893553523,2.540935400410271,2.5406075528862173
2.540531740740117,2.540609598071687,2.5407525734828167,2.540401827248312
2.54058721718846,2.5407020231718347,2.5408257042537983,2.5404953571807756
2.540698170085146,2.540812893553523,2.540935400410271,2.5406075528862173
2.5408461072807267,2.5409607207291076,2.5410816619522345,2.5407571471601393
2.540735154384041,2.540831371950471,2.5409536831030164,2.5406262521704575
2.540679677935698,2.5407759367596268,2.5408988350247803,2.5405701543177366
2.540790630832384,2.5409052855382632,2.5410450965667435,2.5407010493074185
2.5408461072807267,2.5409607207291076,2.5410816619522345,2.5407571471601393
2.5408461072807267,2.5409237639352114,2.541063379259489,2.5407197485916586
2.5408645994301744,2.5409791991260557,2.54109994464498,2.5407758464443795
2.5409755523268602,2.541090069507744,2.5412096408014526,2.5408880421498212
2.54090158372907,2.540997677523004,2.5411182273377255,2.5407945457286196
2.540883091579622,2.540997677523004,2.5411182273377255,2.5407945457286196
2.540883091579622,2.540997677523004,2.54109994464498,2.5407945457286196
2.5408091229818317,2.540886807141315,2.541026813873998,2.5406823500231783
2.5407166622345936,2.540812893553523,2.540935400410271,2.5406075528862173
2.5406057093379077,2.5407020231718347,2.5408257042537983,2.5404953571807756
2.5405687250390123,2.5406465879809903,2.5407891388683073,2.5404392593280547
2.540457739002274,2.540535684483895,2.5406794099471526,2.540327030111351
2.5403837704044836,2.5404617708961026,2.5406062791761705,2.5402522329743897
2.540346786105588,2.5404248141022068,2.5405697137906795,2.5402148344059094
2.540346786105588,2.5404617708961026,2.540587996483425,2.5402522329743897
2.540161864611112,2.540240030132726,2.5403868868632253,2.5400278415635067
2.5399584178271355,2.540055213047838,2.540185744478343,2.5398408152098417
2.540013927415531,2.5401291597510376,2.540258908014007,2.539915645858065
2.5399769099765828,2.5400736914447863,2.5402040271710886,2.539859514494082
2.5399769099765828,2.5400921698417345,2.540222342628516,2.5398782137783225
2.5401248803122165,2.540240030132726,2.54036860417048,2.5400278415635067
2.5401248803122165,2.540240030132726,2.54036860417048,2.5400278415635067
2.5403098018066927,2.5404248141022068,2.540551431097934,2.5402148344059094
2.540365278255036,2.5404802492930507,2.5406062791761705,2.5402709322586303
2.5402358332089023,2.540313943720518,2.540460017634207,2.5401026387004677
2.5401803567605596,2.540276986926622,2.540405169555971,2.540065240131987
2.5400878960133215,2.5401845949418815,2.5403137560922433,2.539971743710786
2.540069403863874,2.5401845949418815,2.5403137560922433,2.539971743710786
2.5400878960133215,2.5402030733388297,2.540332038784989,2.539990442995026
2.540069403863874,2.5401661165449334,2.540295473399498,2.5399530444265457
2.5399769099765828,2.5400736914447863,2.5402040271710886,2.539859514494082
2.5399029413787924,2.5399997778569943,2.5401308964001066,2.539784717357121
2.5398474649304497,2.53994434266615,2.54007604832187,2.5397286195044
2.5397734963326593,2.539870429078358,2.5400029175508885,2.539653822367439
2.5397734963326593,2.5398889074753055,2.540021200243634,2.5396725216516796
2.5397919884821065,2.5399073858722536,2.5400394829363795,2.5396912209359197
2.5396625434359734,2.539759558696669,2.539893221394416,2.5395416266619977
2.539625559137078,2.5397041235058246,2.539856656008925,2.539485528809277
2.539588574838183,2.539685645108877,2.539820090623434,2.539466829525036
2.539292667306968,2.539371479245353,2.5395275347748245,2.53914890818169
2.5392741751575203,2.539389957642301,2.5395275347748245,2.53916760746593
2.539385128054206,2.5395008280239892,2.539637230931297,2.5392798031713717
2.539403620203654,2.5395193064209374,2.5396555136240426,2.539298502455612
2.539403620203654,2.5395193064209374,2.5396555136240426,2.539298502455612
2.539588574838183,2.5397041235058246,2.5398383733161793,2.539485528809277
2.5396625434359734,2.539778037093617,2.539929786779907,2.539560325946238
2.5396625434359734,2.539759558696669,2.539893221394416,2.5395416266619977
2.5397919884821065,2.5399073858722536,2.540057765629125,2.5396912209359197
2.5398844492293446,2.5399997778569943,2.5401308964001066,2.539784717357121
2.5399029413787924,2.5400182562539424,2.5401674617855976,2.5398034166413614
2.5399954352660834,2.5401106813540895,2.5402406253212617,2.539896946573825
2.5399954352660834,2.5401106813540895,2.540258908014007,2.539896946573825
2.5398474649304497,2.53994434266615,2.54007604832187,2.5397286195044
2.5398844492293446,2.5399997778569943,2.5401308964001066,2.539784717357121
2.539865957079897,2.539962821063098,2.5400943310146156,2.5397473187886406
2.5399029413787924,2.5400182562539424,2.540149179092852,2.5398034166413614
2.540050911714426,2.5401661165449334,2.540295473399498,2.5399530444265457
2.540050911714426,2.5401661165449334,2.540295473399498,2.5399530444265457
2.540050911714426,2.5401476381479853,2.5402771907067523,2.539934345142305
2.5399769099765828,2.5400736914447863,2.5402040271710886,2.539859514494082
2.5399584178271355,2.5400736914447863,2.5402040271710886,2.539859514494082
2.540013927415531,2.5401291597510376,2.5402771907067523,2.539915645858065
2.5401063881627692,2.540221551735778,2.5403503214777343,2.540009142279266
2.5400878960133215,2.5401845949418815,2.5403137560922433,2.539971743710786
2.5401063881627692,2.540221551735778,2.5403503214777343,2.540009142279266
2.5401063881627692,2.540221551735778,2.5403503214777343,2.540009142279266
2.5400878960133215,2.5401845949418815,2.5403137560922433,2.539971743710786
2.540013927415531,2.5401106813540895,2.5402406253212617,2.539896946573825
2.5398104806315542,2.5399073858722536,2.5400394829363795,2.5396912209359197
2.5398104806315542,2.5399258642692017,2.540057765629125,2.53970992022016
2.5398474649304497,2.539962821063098,2.5400943310146156,2.5397473187886406
2.539865957079897,2.539981299460046,2.540112613707361,2.5397660180728807
2.539939925677688,2.540055213047838,2.540185744478343,2.5398408152098417
2.5400324195649784,2.5401476381479853,2.5402771907067523,2.539934345142305
2.5398474649304497,2.53994434266615,2.54007604832187,2.5397286195044
2.5398104806315542,2.5399073858722536,2.5400394829363795,2.5396912209359197
2.5398474649304497,2.539962821063098,2.5400943310146156,2.5397473187886406
2.539939925677688,2.540055213047838,2.540185744478343,2.5398408152098417
2.539939925677688,2.540055213047838,2.540185744478343,2.5398408152098417
2.5399584178271355,2.5400736914447863,2.5402040271710886,2.539859514494082
2.539865957079897,2.53994434266615,2.5400943310146156,2.5397286195044
2.539828972781002,2.5399258642692017,2.540057765629125,2.53970992022016
2.539865957079897,2.539981299460046,2.540112613707361,2.5397660180728807
2.539939925677688,2.540055213047838,2.540185744478343,2.5398408152098417
2.53992143352824,2.5400182562539424,2.540149179092852,2.5398034166413614
2.5399029413787924,2.5400182562539424,2.540149179092852,2.5398034166413614
2.53992143352824,2.54003673465089,2.5401674617855976,2.5398221159256016
2.5399029413787924,2.5399997778569943,2.5401308964001066,2.539784717357121
2.5399584178271355,2.5400736914447863,2.5402040271710886,2.539859514494082
2.5399769099765828,2.5400921698417345,2.540222342628516,2.5398782137783225
2.5399584178271355,2.54003673465089,2.540185744478343,2.5398221159256016
2.539939925677688,2.540055213047838,2.540185744478343,2.5398408152098417
2.539939925677688,2.540055213047838,2.540185744478343,2.5398408152098417
2.539939925677688,2.54003673465089,2.540185744478343,2.5398221159256016
2.539865957079897,2.53994434266615,2.5400943310146156,2.5397286195044
2.5399029413787924,2.5400182562539424,2.540149179092852,2.5398034166413614
2.5400324195649784,2.5401476381479853,2.5402771907067523,2.539934345142305
2.5402728175077978,2.5403878573083105,2.5405148657124434,2.5401774358374287
2.540531740740117,2.5406465879809903,2.5407708561755618,2.5404392593280547
2.540402262553931,2.540498727689999,2.540624561868916,2.5402896315428705
2.5404392468528263,2.5405541628808432,2.5406794099471526,2.5403457293955913
2.5403837704044836,2.5404802492930507,2.5406062791761705,2.5402709322586303
2.5403837704044836,2.540498727689999,2.540624561868916,2.5402896315428705
2.5402728175077978,2.5403509005144143,2.540496583019698,2.5401400372689484
2.5402913096572455,2.5404063357052586,2.540551431097934,2.5401961351216693
2.5404207547033786,2.540535684483895,2.540661127254407,2.540327030111351
2.5404207547033786,2.540535684483895,2.540661127254407,2.540327030111351
2.5404207547033786,2.540517206086947,2.5406428445616616,2.5403083308271106
2.5402728175077978,2.5403509005144143,2.540496583019698,2.5401400372689484
2.5402173410594546,2.540313943720518,2.5404417349414614,2.5401026387004677
2.5399954352660834,2.5400736914447863,2.540222342628516,2.539859514494082
2.5400878960133215,2.5402030733388297,2.540332038784989,2.539990442995026
2.53992143352824,2.5400182562539424,2.540149179092852,2.5398034166413614
2.539828972781002,2.5399258642692017,2.540057765629125,2.53970992022016
2.5398104806315542,2.5399073858722536,2.5400394829363795,2.5396912209359197
2.53992143352824,2.54003673465089,2.5401674617855976,2.5398221159256016
2.5401063881627692,2.540221551735778,2.54036860417048,2.540009142279266
2.540161864611112,2.540276986926622,2.540423452248716,2.540065240131987
2.5401248803122165,2.5402030733388297,2.5403503214777343,2.539990442995026
2.540143372461664,2.540258508529674,2.5403868868632253,2.540046540847747
2.5401988489100074,2.540313943720518,2.5404417349414614,2.5401026387004677
2.5402173410594546,2.540332422117466,2.540460017634207,2.540121337984708
2.540143372461664,2.540240030132726,2.54036860417048,2.5400278415635067
2.540050911714426,2.5401291597510376,2.5402771907067523,2.539915645858065
2.5400324195649784,2.5401476381479853,2.540295473399498,2.539934345142305
2.5401248803122165,2.540240030132726,2.54036860417048,2.5400278415635067
2.540161864611112,2.540276986926622,2.540405169555971,2.540065240131987
2.540161864611112,2.540240030132726,2.5403868868632253,2.5400278415635067
2.540143372461664,2.540258508529674,2.540405169555971,2.540046540847747
2.540143372461664,2.540258508529674,2.5403868868632253,2.540046540847747
2.5400878960133215,2.5401845949418815,2.5403137560922433,2.539971743710786
2.540069403863874,2.5401845949418815,2.5403137560922433,2.539971743710786
2.5399029413787924,2.5399997778569943,2.5401308964001066,2.539784717357121
2.5398844492293446,2.5399997778569943,2.5401308964001066,2.539784717357121
2.53992143352824,2.54003673465089,2.5401674617855976,2.5398221159256016
2.5399029413787924,2.5399997778569943,2.5401308964001066,2.539784717357121
2.53992143352824,2.54003673465089,2.5401674617855976,2.5398221159256016
2.5398844492293446,2.539981299460046,2.540112613707361,2.5397660180728807
2.5399029413787924,2.5400182562539424,2.540149179092852,2.5398034166413614
2.539939925677688,2.540055213047838,2.540185744478343,2.5398408152098417
2.539939925677688,2.54003673465089,2.5401674617855976,2.5398221159256016
2.5399029413787924,2.5399997778569943,2.5401308964001066,2.539784717357121
2.539865957079897,2.539962821063098,2.5400943310146156,2.5397473187886406
2.539865957079897,2.539981299460046,2.540112613707361,2.5397660180728807
2.539865957079897,2.539962821063098,2.5400943310146156,2.5397473187886406
2.5398474649304497,2.539962821063098,2.5400943310146156,2.5397473187886406
2.539865957079897,2.539981299460046,2.540112613707361,2.5397660180728807
2.539865957079897,2.539981299460046,2.540112613707361,2.5397660180728807
2.539865957079897,2.539981299460046,2.540112613707361,2.5397660180728807
2.539828972781002,2.5399258642692017,2.540057765629125,2.53970992022016
2.539625559137078,2.539722601902773,2.539856656008925,2.539504228093517
2.539588574838183,2.539685645108877,2.539820090623434,2.539466829525036
2.539588574838183,2.5397041235058246,2.5398383733161793,2.539485528809277
2.5395700826887353,2.539667166711929,2.5398018079306883,2.539448130240796
2.5395515905392876,2.539667166711929,2.539820090623434,2.539448130240796
2.5394221123531016,2.5395193064209374,2.5396555136240426,2.539298502455612
2.539403620203654,2.5395008280239892,2.539637230931297,2.5392798031713717
2.5393666359047584,2.539463871230093,2.539600665545806,2.539242404602891
2.539255683008073,2.5393530008484047,2.5394909693893335,2.5391302088974492
2.539403620203654,2.5395193064209374,2.5396555136240426,2.539298502455612
2.5396070669876303,2.539722601902773,2.539856656008925,2.539504228093517
2.5397919884821065,2.5399073858722536,2.5400394829363795,2.5396912209359197
2.5397734963326593,2.539870429078358,2.5400029175508885,2.539653822367439
2.539625559137078,2.539722601902773,2.539856656008925,2.539504228093517
2.5396070669876303,2.5397041235058246,2.5398383733161793,2.539485528809277
2.5395700826887353,2.539667166711929,2.5398018079306883,2.539448130240796
2.5396070669876303,2.539722601902773,2.539856656008925,2.539504228093517
2.5396440512865257,2.539759558696669,2.539893221394416,2.5395416266619977
2.5396440512865257,2.539759558696669,2.539893221394416,2.5395416266619977
2.5397734963326593,2.5398889074753055,2.540021200243634,2.5396725216516796
2.5397734963326593,2.5398889074753055,2.540021200243634,2.5396725216516796
2.5397734963326593,2.5398889074753055,2.540021200243634,2.5396725216516796
2.5397734963326593,2.539870429078358,2.5400029175508885,2.539653822367439
2.539736512033764,2.5398334722844615,2.5399663521653975,2.5396164237989587
2.539736512033764,2.5398519506814097,2.539984634858143,2.539635123083199
2.539736512033764,2.5398334722844615,2.539984634858143,2.5396164237989587
2.53953309838984,2.5396302099180326,2.5397652425451978,2.539410731672316
2.53953309838984,2.5396486883149807,2.5397835252379433,2.539429430956556
2.5395700826887353,2.539685645108877,2.539820090623434,2.539466829525036
2.5396440512865257,2.539759558696669,2.539893221394416,2.5395416266619977
2.539625559137078,2.5397041235058246,2.539856656008925,2.539485528809277
2.539496114090945,2.5395932531241363,2.5397286771597067,2.539373333103835
2.539477621941497,2.5395747416117818,2.5397103944669612,2.5393546003083327
2.5394406045025493,2.5395377848178855,2.539673796316788,2.539317201739852
2.5394221123531016,2.5395377848178855,2.539673796316788,2.539317201739852
2.539477621941497,2.5395932531241363,2.5397286771597067,2.539373333103835
2.5394221123531016,2.5395193064209374,2.5396555136240426,2.539298502455612
2.5393296516058634,2.539426914436197,2.5395641001603155,2.5392050060344107
2.5393111594564157,2.539426914436197,2.5395641001603155,2.5392050060344107
2.5393296516058634,2.5394453928331453,2.5395823828530606,2.539223705318651
2.539403620203654,2.5395193064209374,2.5396555136240426,2.539298502455612
2.539477621941497,2.5395932531241363,2.5397286771597067,2.539373333103835
2.539477621941497,2.5395562632148336,2.5397103944669612,2.5393359010240926
2.539514606240392,2.5396302099180326,2.5397652425451978,2.539410731672316
2.5395515905392876,2.539667166711929,2.5398018079306883,2.539448130240796
2.53953309838984,2.5396302099180326,2.5397652425451978,2.539410731672316
2.5394590966519965,2.5395562632148336,2.5396920790095336,2.5393359010240926
2.539403620203654,2.5395008280239892,2.539637230931297,2.5392798031713717
2.539403620203654,2.5395193064209374,2.5396555136240426,2.539298502455612
2.539348143755311,2.539426914436197,2.5395823828530606,2.5392050060344107
2.539292667306968,2.539389957642301,2.5395275347748245,2.53916760746593
2.539255683008073,2.5393530008484047,2.5394909693893335,2.5391302088974492
2.5392371908586253,2.5393345224514565,2.539472686696588,2.539111509613209
2.5392371908586253,2.5393530008484047,2.5394909693893335,2.5391302088974492
2.539255683008073,2.539371479245353,2.539509252082079,2.53914890818169
2.5392741751575203,2.539389957642301,2.5395275347748245,2.53916760746593
2.5392741751575203,2.539389957642301,2.5395275347748245,2.53916760746593
2.5392741751575203,2.539371479245353,2.539509252082079,2.53914890818169
2.5392371908586253,2.5393345224514565,2.539472686696588,2.539111509613209
2.5392186987091776,2.5393345224514565,2.539472686696588,2.539111509613209
2.53920020655973,2.5392975656575607,2.5394361213110974,2.539074111044729
2.5392186987091776,2.5393345224514565,2.539472686696588,2.539111509613209
2.539181714410282,2.5392606088636644,2.539417838618352,2.539036712476248
2.5391077458124918,2.53920517367282,2.53934470784737,2.538980614623527
2.539089253663044,2.53920517367282,2.53934470784737,2.538980614623527
2.539089253663044,2.539186695275872,2.5393264251546244,2.538961915339287
2.539052269364149,2.539149738481976,2.539289859769134,2.5389245167708063
2.539052269364149,2.539168216878924,2.539308142461879,2.538943216055047
2.5391262379619395,2.5392421304667163,2.539381273232861,2.539018013192008
2.5391262379619395,2.5392421304667163,2.539381273232861,2.539018013192008
2.5391262379619395,2.5392421304667163,2.539381273232861,2.539018013192008
2.5391262379619395,2.5392421304667163,2.539381273232861,2.539018013192008
2.5391077458124918,2.53920517367282,2.53934470784737,2.538980614623527
2.539089253663044,2.539168216878924,2.5393264251546244,2.538943216055047
2.539052269364149,2.539168216878924,2.539308142461879,2.538943216055047
2.5391262379619395,2.5392421304667163,2.5393995559256064,2.539018013192008
2.539181714410282,2.5392975656575607,2.5394544040038425,2.539074111044729
2.539181714410282,2.5392975656575607,2.5394361213110974,2.539074111044729
2.5391262379619395,2.539223652069768,2.5393629905401154,2.538999313907768
2.5391077458124918,2.53920517367282,2.53934470784737,2.538980614623527
2.539052269364149,2.539149738481976,2.539289859769134,2.5389245167708063
2.5390337772147014,2.539149738481976,2.539289859769134,2.5389245167708063
2.5390337772147014,2.539131260085028,2.5392715770763883,2.538905817486566
2.5389412833274103,2.539038834984881,2.5391801308479787,2.538812287554103
2.53886731472962,2.5389649213970884,2.5391070000769966,2.538737490417142
2.538848822580172,2.5389649213970884,2.5391070000769966,2.538737490417142
2.5387933461318295,2.538891007809296,2.539033869306015,2.5386626932801803
2.5388303304307245,2.5389464430001403,2.5390887173842516,2.538718791132901
2.53886731472962,2.5389833997940365,2.539125282769742,2.538756189701382
2.5389783007663587,2.5390943032911317,2.5392350116908973,2.538868418918086
2.538996792915806,2.53911278168808,2.5392715770763883,2.538887118202326
2.5390337772147014,2.539149738481976,2.539289859769134,2.5389245167708063
2.5391077458124918,2.539223652069768,2.5393629905401154,2.538999313907768
2.5391262379619395,2.5392421304667163,2.539381273232861,2.539018013192008
2.539255683008073,2.539371479245353,2.539509252082079,2.53914890818169
2.539255683008073,2.539371479245353,2.539509252082079,2.53914890818169
2.5392741751575203,2.539389957642301,2.5395275347748245,2.53916760746593
2.539255683008073,2.5393530008484047,2.5394909693893335,2.5391302088974492
2.539163222260835,2.5392606088636644,2.5393995559256064,2.539036712476248
2.539144730111387,2.5392606088636644,2.5393995559256064,2.539036712476248
2.539070761513597,2.539168216878924,2.539308142461879,2.538943216055047
2.5391262379619395,2.5392421304667163,2.539381273232861,2.539018013192008
2.539144730111387,2.5392606088636644,2.5393995559256064,2.539036712476248
2.53920020655973,2.539316044054509,2.5394544040038425,2.539092810328969
